location_name,time,date,latitude,longitude
Ina Coolbrith Park,2022-07-18 14:39:55,2022-07-18,37.798085,-122.41334
Ina Coolbrith Park,2022-07-18 14:44:26,2022-07-18,37.798314,-122.413598
Ina Coolbrith Park,2022-07-18 14:44:44,2022-07-18,37.798314,-122.413598
Ina Coolbrith Park,2022-07-18 14:45:34,2022-07-18,37.798314,-122.413598
Ina Coolbrith Park,2022-07-18 14:48:04,2022-07-18,37.798314,-122.413598
Ina Coolbrith Park,2022-05-01 23:21:43,2022-05-01,37.798259,-122.41361
Ina Coolbrith Park,2022-07-08 14:32:27,2022-07-08,37.798085,-122.41334
Ina Coolbrith Park,2022-07-08 14:38:50,2022-07-08,37.798085,-122.41334
Ina Coolbrith Park,2022-07-08 14:40:14,2022-07-08,37.798085,-122.41334
Ina Coolbrith Park,2022-07-08 14:46:10,2022-07-08,37.798314,-122.413598
Ina Coolbrith Park,2022-07-08 14:46:32,2022-07-08,37.798314,-122.413598
Ina Coolbrith Park,2022-07-08 14:46:54,2022-07-08,37.798314,-122.413598
Ina Coolbrith Park,2022-07-08 14:48:00,2022-07-08,37.798314,-122.413598
Ina Coolbrith Park,2022-07-08 14:58:04,2022-07-08,37.798314,-122.413598
Ina Coolbrith Park,2022-07-08 14:58:18,2022-07-08,37.798314,-122.413598
Ina Coolbrith Park,2022-07-08 14:37:49,2022-07-08,37.798085,-122.41334
Ina Coolbrith Park,2022-07-08 14:52:36,2022-07-08,37.798314,-122.413598
Ina Coolbrith Park,2022-06-10 10:18:03,2022-06-10,37.798175,-122.413445
Ina Coolbrith Park,2022-06-10 10:21:05,2022-06-10,37.798249,-122.413495
Ina Coolbrith Park,2022-06-27 14:52:08,2022-06-27,37.798085,-122.41334
Ina Coolbrith Park,2022-06-27 14:53:03,2022-06-27,37.798085,-122.41334
Ina Coolbrith Park,2022-06-27 14:53:12,2022-06-27,37.798085,-122.41334
Ina Coolbrith Park,2022-06-27 14:55:30,2022-06-27,37.798314,-122.413598
Ina Coolbrith Park,2022-06-27 14:57:38,2022-06-27,37.798314,-122.413598
Ina Coolbrith Park,2022-06-27 14:57:45,2022-06-27,37.798314,-122.413598
Ina Coolbrith Park,2022-06-27 14:58:41,2022-06-27,37.798314,-122.413598
Ina Coolbrith Park,2022-06-27 15:01:00,2022-06-27,37.798314,-122.413598
