Map_Label,Longitude,Latitude,Acres,TMA_PropertyID,SquareFeet,PerimeterLength,PropertyType,Address,City,State,Zipcode,Complex,PSA,SupDist,Ownership,Land_ID,State_Senate,MONS_Neighborhood,Police_District,US_Congress,Realtor_Neighborhood,State_Assembly,Planning_Neighborhood,shape,created_date,last_edited_date
Precita Park,-122.41204637,37.74706105,2.24601118,37,97836.24218973,1874.74736277,Neighborhood Park or Playground,3200 Folsom Street,San Francisco,CA,94110,Bernal/St. Mary's Complex,PSA6,9,Recreation & Park,74.0,11th Senatorial District,Bernal Heights,Ingleside,12th Congressional District,Bernal Heights,17th Assembly District,Bernal Heights,"MULTIPOLYGON (((-122.4132876 37.7468247, -122.4132763 37.7468254, -122.413269 37.7468258, -122.4125742 37.7468677, -122.4111163 37.7469555, -122.4110716 37.7469582, -122.4107409 37.7469782, -122.4105673 37.7473191, -122.410629 37.7473154, -122.411457 37.7472655, -122.4115053 37.7472626, -122.4134384 37.7471462, -122.4134371 37.7471331, -122.4134376 37.747133, -122.4134386 37.7471328, -122.4134396 37.7471327, -122.4134407 37.7471325, -122.4134417 37.7471323, -122.4134427 37.7471321, -122.4134437 37.7471319, -122.4134447 37.7471316, -122.4134457 37.7471314, -122.4134467 37.7471311, -122.4134477 37.7471309, -122.4134487 37.7471306, -122.4134496 37.7471303, -122.4134506 37.7471299, -122.4134516 37.7471296, -122.4134525 37.7471293, -122.4134535 37.7471289, -122.4134544 37.7471285, -122.4134553 37.7471282, -122.4134563 37.7471278, -122.4134572 37.7471273, -122.4134581 37.7471269, -122.413459 37.7471265, -122.4134598 37.747126, -122.4134607 37.7471256, -122.4134616 37.7471251, -122.4134624 37.7471246, -122.4134633 37.7471241, -122.4134641 37.7471236, -122.4134649 37.7471231, -122.4134657 37.7471226, -122.4134665 37.7471221, -122.4134673 37.7471215, -122.4134681 37.7471209, -122.4134688 37.7471204, -122.4134696 37.7471198, -122.4134703 37.7471192, -122.4134711 37.7471186, -122.4134718 37.747118, -122.4134725 37.7471174, -122.4134731 37.7471167, -122.4134738 37.7471161, -122.4134745 37.7471154, -122.4134751 37.7471148, -122.4134757 37.7471141, -122.4134763 37.7471134, -122.4134769 37.7471127, -122.4134775 37.7471121, -122.4134781 37.7471114, -122.4134786 37.7471106, -122.4134791 37.7471099, -122.4134797 37.7471092, -122.4134802 37.7471085, -122.4134806 37.7471077, -122.4134811 37.747107, -122.4134816 37.7471062, -122.413482 37.7471055, -122.4134824 37.7471047, -122.4134828 37.747104, -122.4134832 37.7471032, -122.4134836 37.7471024, -122.4134839 37.7471016, -122.4134842 37.7471008, -122.4134846 37.7471, -122.4134849 37.7470992, -122.4134851 37.7470984, -122.4134854 37.7470976, -122.4134856 37.7470968, -122.4134635 37.7468668, -122.4134624 37.7468657, -122.413461 37.7468643, -122.4134595 37.7468629, -122.413458 37.7468615, -122.4134565 37.7468602, -122.413455 37.7468589, -122.4134534 37.7468575, -122.4134518 37.7468563, -122.4134502 37.746855, -122.4134485 37.7468538, -122.4134468 37.7468525, -122.4134451 37.7468514, -122.4134434 37.7468502, -122.4134416 37.746849, -122.4134398 37.7468479, -122.413438 37.7468468, -122.4134362 37.7468458, -122.4134343 37.7468447, -122.4134324 37.7468437, -122.4134305 37.7468427, -122.4134286 37.7468417, -122.4134266 37.7468408, -122.4134247 37.7468399, -122.4134227 37.746839, -122.4134207 37.7468382, -122.4134186 37.7468373, -122.4134166 37.7468365, -122.4134145 37.7468358, -122.4134125 37.746835, -122.4134104 37.7468343, -122.4134083 37.7468336, -122.4134067 37.7468176, -122.4132876 37.7468247)))",04/22/2023 12:01:41 AM,04/22/2023 12:01:41 AM
Louis Sutter Playground,-122.4139202,37.72247455,14.34169671,137665,624724.30477121,3100.3227744,Neighborhood Park or Playground,Wayland & University,San Francisco,CA,94134,McLaren/Crocker Complex,PSA3,9,Recreation & Park,55.0,11th Senatorial District,McLaren Park,Bayview,12th Congressional District,Portola,17th Assembly District,Excelsior,"MULTIPOLYGON (((-122.4125794 37.7227245, -122.4130127 37.7237626, -122.4130129 37.7237632, -122.4130132 37.7237637, -122.4130134 37.7237642, -122.4130137 37.7237648, -122.413014 37.7237653, -122.4130143 37.7237658, -122.4130146 37.7237663, -122.4130149 37.7237669, -122.4130152 37.7237674, -122.4130156 37.7237679, -122.4130159 37.7237684, -122.4130163 37.7237689, -122.4130167 37.7237694, -122.413017 37.7237699, -122.4130174 37.7237703, -122.4130178 37.7237708, -122.4130182 37.7237713, -122.4130187 37.7237718, -122.4130191 37.7237722, -122.4130196 37.7237727, -122.41302 37.7237731, -122.4130205 37.7237736, -122.4130209 37.723774, -122.4130214 37.7237744, -122.4130219 37.7237749, -122.4130224 37.7237753, -122.4130229 37.7237757, -122.4130234 37.7237761, -122.413024 37.7237765, -122.4130245 37.7237769, -122.4130251 37.7237772, -122.4130256 37.7237776, -122.4130262 37.723778, -122.4130267 37.7237783, -122.4130273 37.7237787, -122.4130279 37.723779, -122.4130285 37.7237793, -122.4130291 37.7237797, -122.4130297 37.72378, -122.4130303 37.7237803, -122.4130309 37.7237806, -122.4130316 37.7237809, -122.4130322 37.7237812, -122.4130328 37.7237814, -122.4130335 37.7237817, -122.4130341 37.7237819, -122.4130348 37.7237822, -122.4130354 37.7237824, -122.4130361 37.7237826, -122.4130368 37.7237829, -122.4130375 37.7237831, -122.4130381 37.7237833, -122.4130388 37.7237835, -122.4130395 37.7237836, -122.4130402 37.7237838, -122.4130409 37.723784, -122.4130416 37.7237841, -122.4130423 37.7237843, -122.413043 37.7237844, -122.4130437 37.7237845, -122.4130444 37.7237846, -122.4130451 37.7237847, -122.4130458 37.7237848, -122.4130466 37.7237849, -122.4130473 37.723785, -122.413048 37.723785, -122.4130487 37.7237851, -122.4130494 37.7237851, -122.4130502 37.7237852, -122.4130509 37.7237852, -122.4130516 37.7237852, -122.4130523 37.7237852, -122.4130531 37.7237852, -122.4130538 37.7237852, -122.4130545 37.7237851, -122.4130552 37.7237851, -122.413056 37.723785, -122.4130567 37.723785, -122.4130574 37.7237849, -122.4130581 37.7237848, -122.4130588 37.7237848, -122.4130595 37.7237847, -122.4130603 37.7237845, -122.413061 37.7237844, -122.4130617 37.7237843, -122.4130624 37.7237842, -122.4130631 37.723784, -122.4130638 37.7237839, -122.4130645 37.7237837, -122.4130651 37.7237835, -122.4130652 37.7237835, -122.4158042 37.7230595, -122.4158048 37.7230593, -122.4158055 37.7230591, -122.4158062 37.7230589, -122.4158069 37.7230587, -122.4158075 37.7230585, -122.4158082 37.7230582, -122.4158089 37.723058, -122.4158095 37.7230577, -122.4158102 37.7230575, -122.4158108 37.7230572, -122.4158114 37.7230569, -122.4158121 37.7230566, -122.4158127 37.7230563, -122.4158133 37.723056, -122.4158139 37.7230557, -122.4158145 37.7230554, -122.4158151 37.7230551, -122.4158157 37.7230547, -122.4158163 37.7230544, -122.4158168 37.723054, -122.4158174 37.7230537, -122.415818 37.7230533, -122.4158185 37.7230529, -122.415819 37.7230525, -122.4158196 37.7230522, -122.4158201 37.7230518, -122.4158206 37.7230513, -122.4158211 37.7230509, -122.4158216 37.7230505, -122.4158221 37.7230501, -122.4158226 37.7230497, -122.415823 37.7230492, -122.4158235 37.7230488, -122.4158239 37.7230483, -122.4158244 37.7230479, -122.4158248 37.7230474, -122.4158252 37.7230469, -122.4158256 37.7230464, -122.415826 37.723046, -122.4158264 37.7230455, -122.4158268 37.723045, -122.4158271 37.7230445, -122.4158275 37.723044, -122.4158278 37.7230435, -122.4158282 37.723043, -122.4158285 37.7230424, -122.4158288 37.7230419, -122.4158291 37.7230414, -122.4158294 37.7230409, -122.4158296 37.7230403, -122.4158299 37.7230398, -122.4158301 37.7230393, -122.4158304 37.7230387, -122.4158306 37.7230382, -122.4158308 37.7230376, -122.415831 37.7230371, -122.4158312 37.7230365, -122.4158314 37.723036, -122.4158316 37.7230354, -122.4158317 37.7230348, -122.4158318 37.7230343, -122.415832 37.7230337, -122.4158321 37.7230331, -122.4158322 37.7230326, -122.4158323 37.723032, -122.4158324 37.7230314, -122.4158324 37.7230308, -122.4158325 37.7230303, -122.4158325 37.7230297, -122.4158325 37.7230291, -122.4158325 37.7230286, -122.4158325 37.723028, -122.4158325 37.7230274, -122.4158325 37.7230268, -122.4158325 37.7230263, -122.4158324 37.7230257, -122.4158324 37.7230251, -122.4158323 37.7230245, -122.4158322 37.723024, -122.4158321 37.7230234, -122.415832 37.7230228, -122.4158319 37.7230223, -122.4158317 37.7230217, -122.4158316 37.7230211, -122.4158314 37.7230206, -122.4158312 37.72302, -122.4158311 37.7230195, -122.4158309 37.7230189, -122.4158306 37.7230183, -122.4158304 37.7230178, -122.4158304 37.7230177, -122.4155054 37.7222483, -122.4154845 37.7222538, -122.4154637 37.7222396, -122.4153594 37.7219845, -122.4151664 37.7217847, -122.4147763 37.7215224, -122.4142995 37.7213987, -122.4136232 37.7214038, -122.4130016 37.7214915, -122.4121793 37.7216664, -122.4121455 37.7216728, -122.4125794 37.7227245)))",04/22/2023 12:01:41 AM,04/22/2023 12:01:41 AM
Diamond & Farnum Open Space,-122.43431342,37.73880227,0.07941013,181,3459.10725366,313.52845576,Neighborhood Park or Playground,Diamond & Farnum,San Francisco,CA,94131,Glen Park Complex,PSA5,8,Recreation & Park,3523.0,11th Senatorial District,Glen Park,Ingleside,12th Congressional District,Glen Park,17th Assembly District,Glen Park,"MULTIPOLYGON (((-122.4344795 37.7387659, -122.4341249 37.738773, -122.4341006 37.7387735, -122.434108 37.7388228, -122.4341184 37.7388482, -122.4341437 37.7388477, -122.4343553 37.7388434, -122.4345506 37.7388395, -122.4345805 37.7388389, -122.4345779 37.7388362, -122.4345094 37.7387653, -122.4344795 37.7387659)))",04/22/2023 12:01:41 AM,04/22/2023 12:01:41 AM
Cow Hollow Playground,-122.44485143,37.79733829,0.14946255,110,6510.58816053,355.08605501,Neighborhood Park or Playground,1 Miley St,San Francisco,CA,94123,Marina Complex,PSA1,2,Recreation & Park,205.0,11th Senatorial District,Cow Hollow,Northern,12th Congressional District,Cow Hollow,19th Assembly District,Marina,"MULTIPOLYGON (((-122.4450485 37.7973623, -122.4450468 37.7973424, -122.4450456 37.7973294, -122.445043 37.7973003, -122.4450428 37.797298, -122.4450377 37.7972401, -122.4450375 37.7972387, -122.4450369 37.7972316, -122.4450287 37.7972327, -122.4450269 37.7972329, -122.4448183 37.7972594, -122.4447989 37.7972619, -122.444791 37.7972629, -122.4447056 37.7972738, -122.4447075 37.7972835, -122.444722 37.7973551, -122.4446921 37.7973589, -122.4446517 37.7973641, -122.4446692 37.7974509, -122.4448507 37.7974278, -122.4448572 37.797427, -122.4448973 37.7974219, -122.4449426 37.7974161, -122.4449611 37.7974138, -122.4450083 37.7974078, -122.4450096 37.7974076, -122.4450565 37.7974016, -122.4450485 37.7973623)))",04/22/2023 12:01:41 AM,04/22/2023 12:01:41 AM
Herz Playground,-122.41658008,37.71347574,6.80124104,137671,296262.05679892,2248.94893189,Neighborhood Park or Playground,Hahn & Visitacion,San Francisco,CA,94134,Crocker Complex,PSA3,10,Recreation & Park,55.0,11th Senatorial District,McLaren Park,Ingleside,12th Congressional District,Visitacion Valley,17th Assembly District,Visitacion Valley,"MULTIPOLYGON (((-122.4176806 37.7135609, -122.4176646 37.7130865, -122.4158057 37.7125597, -122.4154153 37.7134366, -122.4154111 37.7134474, -122.4154097 37.7134529, -122.4154085 37.7134613, -122.4154084 37.713467, -122.4154087 37.7134726, -122.4154102 37.713481, -122.4154113 37.7134852, -122.4154132 37.7134906, -122.415417 37.7134985, -122.4154201 37.7135036, -122.4154237 37.7135085, -122.4154287 37.7135144, -122.4154344 37.71352, -122.4156662 37.7136028, -122.4158838 37.7137335, -122.416122 37.7139364, -122.4162582 37.7141505, -122.4163171 37.7143182, -122.4163271 37.7144821, -122.4163051 37.7146723, -122.4167706 37.7145834, -122.4168618 37.7145345, -122.4171069 37.7143452, -122.4174288 37.7139372, -122.4176806 37.7135609)))",04/22/2023 12:01:41 AM,04/22/2023 12:01:41 AM
Mt. Olympus,-122.44554052,37.76330762,0.20515249,78,8936.43818612,340.19363192,Neighborhood Park or Playground,Upper Terrace,San Francisco,CA,94117,Buena Vista Complex,PSA5,8,Recreation & Park,132.0,11th Senatorial District,Buena Vista,Park,12th Congressional District,Buena Vista Park/Ashbury Heights,17th Assembly District,Haight Ashbury,"MULTIPOLYGON (((-122.445409 37.7632348, -122.445398 37.763251, -122.4453947 37.7632558, -122.4453692 37.7632931, -122.4453684 37.7632973, -122.4453649 37.7633063, -122.4453633 37.7633161, -122.4453621 37.763325, -122.4453628 37.7633341, -122.445364 37.7633427, -122.4453666 37.7633527, -122.4453708 37.7633629, -122.4453755 37.7633721, -122.4453792 37.7633778, -122.445385 37.7633854, -122.4453952 37.7633962, -122.4454013 37.7634015, -122.445543 37.7634635, -122.4455504 37.7634646, -122.4455638 37.7634659, -122.4455802 37.7634658, -122.445597 37.7634634, -122.445611 37.7634602, -122.4456259 37.7634557, -122.4456403 37.7634497, -122.4456563 37.7634403, -122.4456688 37.7634306, -122.4457428 37.7633223, -122.4457448 37.7633088, -122.4457448 37.763293, -122.4457432 37.7632828, -122.44574 37.7632709, -122.4457341 37.7632585, -122.4457263 37.7632466, -122.445718 37.7632364, -122.4456988 37.7632204, -122.4456873 37.763213, -122.4455813 37.7631667, -122.4455671 37.7631637, -122.4455497 37.7631617, -122.4455342 37.7631612, -122.4455223 37.763162, -122.4455118 37.7631637, -122.445495 37.7631673, -122.4454801 37.7631722, -122.4454657 37.763179, -122.445447 37.7631903, -122.4454344 37.7632016, -122.4454262 37.7632097, -122.445409 37.7632348)))",04/22/2023 12:01:41 AM,04/22/2023 12:01:41 AM
Edgehill Mountain,-122.45977354,37.74203435,2.41904826,71,105373.74269217,1541.45858667,Neighborhood Park or Playground,Edgehill & Garcia,San Francisco,CA,94127,Lake Merced Complex,PSA4,7,Recreation & Park,124.0,11th Senatorial District,Laguna Honda,Taraval,14th Congressional District,Forest Hills Extension,19th Assembly District,West of Twin Peaks,"MULTIPOLYGON (((-122.4591533 37.7423767, -122.4591466 37.742399, -122.4591491 37.7424002, -122.4591528 37.7424021, -122.4591564 37.742404, -122.45916 37.742406, -122.4591635 37.742408, -122.4591694 37.7424104, -122.45919 37.7424185, -122.4592107 37.7424263, -122.4592316 37.7424339, -122.4592527 37.7424412, -122.4592739 37.7424481, -122.4592953 37.7424548, -122.4593168 37.7424612, -122.4593385 37.7424673, -122.4593603 37.7424731, -122.4593822 37.7424785, -122.4594042 37.7424837, -122.4594183 37.7424865, -122.4594273 37.7424882, -122.4594747 37.7424981, -122.4595219 37.7425085, -122.4595689 37.7425197, -122.4596156 37.7425315, -122.4596621 37.7425439, -122.4597083 37.742557, -122.4597542 37.7425707, -122.4597998 37.742585, -122.459845 37.7426, -122.4598485 37.7426007, -122.4598525 37.7426016, -122.4598564 37.7426025, -122.4598603 37.7426035, -122.4598642 37.7426046, -122.459868 37.7426057, -122.4598718 37.7426068, -122.4598756 37.742608, -122.4598794 37.7426093, -122.4598831 37.7426106, -122.4598868 37.7426119, -122.4598883 37.7426125, -122.4599046 37.7425967, -122.4600685 37.7424383, -122.4602064 37.7423137, -122.4601728 37.7422764, -122.4602177 37.7422554, -122.4606133 37.7420273, -122.460647 37.7420078, -122.4604466 37.7417952, -122.460297 37.7416315, -122.4602713 37.7416609, -122.4600911 37.7418671, -122.4599378 37.7417883, -122.4599314 37.7417851, -122.4598356 37.7417359, -122.4597373 37.7416855, -122.4598196 37.7416322, -122.4597183 37.7415156, -122.4597282 37.7414779, -122.459614 37.7414192, -122.4595195 37.7414179, -122.4594899 37.7414155, -122.459342 37.7414033, -122.4593075 37.7416773, -122.459309 37.7416797, -122.4593105 37.741682, -122.459312 37.7416844, -122.4593133 37.7416868, -122.4593147 37.7416892, -122.459316 37.7416916, -122.4593172 37.7416941, -122.4593183 37.7416966, -122.4593195 37.741699, -122.4593205 37.7417015, -122.4593215 37.741704, -122.4593225 37.7417066, -122.4593234 37.7417091, -122.4593242 37.7417117, -122.459325 37.7417142, -122.4593257 37.7417168, -122.4593264 37.7417194, -122.459327 37.741722, -122.4593276 37.7417246, -122.459328 37.7417272, -122.4593285 37.7417298, -122.4593289 37.7417324, -122.4593292 37.741735, -122.4593295 37.7417376, -122.4593297 37.7417403, -122.4593298 37.7417429, -122.4593299 37.7417455, -122.45933 37.7417482, -122.4593299 37.7417508, -122.4593299 37.7417534, -122.4593297 37.7417561, -122.4593295 37.7417587, -122.4593293 37.7417613, -122.459329 37.741764, -122.4593286 37.7417666, -122.4593282 37.7417692, -122.4593277 37.7417718, -122.4593272 37.7417744, -122.4593266 37.741777, -122.4593259 37.7417796, -122.4593252 37.7417821, -122.4593244 37.7417847, -122.4593236 37.7417873, -122.4593227 37.7417898, -122.4593218 37.7417923, -122.4593208 37.7417948, -122.4593198 37.7417973, -122.4593187 37.7417998, -122.4593175 37.7418023, -122.4593163 37.7418047, -122.459315 37.7418072, -122.4593135 37.74181, -122.459315 37.74181, -122.4593164 37.74181, -122.4593179 37.74181, -122.4593193 37.74181, -122.4593208 37.7418099, -122.4593223 37.7418098, -122.4593241 37.7418097, -122.4591533 37.7423767)))",04/22/2023 12:01:41 AM,04/22/2023 12:01:41 AM
Presidio Wall Playground,-122.45397275,37.79131307,12.38109737,166,539320.60096506,3179.2489053,Neighborhood Park or Playground,West Pacific Avenue & Spruce Street,San Francisco,CA,94118,Marina Complex,PSA1,2,Recreation & Park,1021.0,11th Senatorial District,Presidio National Park,Richmond,12th Congressional District,Presidio,19th Assembly District,Presidio,"MULTIPOLYGON (((-122.4519568 37.791044, -122.4521109 37.7921942, -122.4529019 37.7920699, -122.453412 37.7922221, -122.4559948 37.791549, -122.4557182 37.7902996, -122.4543738 37.7905595, -122.4541423 37.7906063, -122.452754 37.7908868, -122.4525225 37.7909339, -122.4519568 37.791044)))",04/22/2023 12:01:41 AM,04/22/2023 12:01:41 AM
